[WalkUpTimeInSystem].SampleAverage	[WalkUpWaitForTriage].SampleAverage	[WalkUpWaitForTest].SampleAverage	[WalkUpWaitForTreat].SampleAverage	[ScheduledTimeInSystem].SampleAverage	[ScheduledWaitForTreat].SampleAverage	[TriageNurseUtilization].Value	[TestNurseUtilization].Value	[Doctor1Utilization].Value	[Doctor2Utilization].Value
0.7539242171522582[h]	0.06660054183083956[h]	0.005887134886574074[h]	0.17400346217581059[h]	0.4228778599709049[h]	0.13958571615557755[h]	0.37792296561838623	0.1372400902331349	0.5707990398974867	0.9756691940294312
0.6874952210331973[h]	0.057258477360433616[h]	0.009839049754098361[h]	0.1155997708929539[h]	0.42380037685093525[h]	0.14430711155775575[h]	0.3929871493121693	0.14087301587301587	0.5636435177132937	0.96220001323082
0.7503348335548936[h]	0.07816934860714285[h]	0.00499843352173913[h]	0.15724289238888878[h]	0.4261464195031616[h]	0.1422240371121274[h]	0.40972481746197087	0.12996031746031747	0.5932977491749338	0.9730682764847884
0.6985743168995097[h]	0.060993511584286474[h]	0.004670651487794612[h]	0.11749850823665581[h]	0.4092061305698011[h]	0.12923770103440715[h]	0.40481722065806874	0.1527777777777778	0.5742350502893518	0.9689489663128308
0.7774938351650755[h]	0.06605162907650493[h]	0.005097879862187769[h]	0.1869476721758155[h]	0.38890750031607274[h]	0.10706453377229073[h]	0.3961058096081349	0.14583333333333334	0.5968555405605158	0.9449195044212962
0.7632840161054274[h]	0.057316087400539936[h]	0.006085016692129629[h]	0.18127389017405518[h]	0.4297814593784654[h]	0.14123295105954767[h]	0.39261157687665343	0.14384920634920634	0.5754263946709656	0.9871703850248016
0.8039628624605084[h]	0.06169275154417671[h]	0.004921206154320988[h]	0.21314678612851404[h]	0.42969912643136554[h]	0.1409386934814443[h]	0.39687270973710315	0.1488095238095238	0.6003208828141534	0.9650746709970238
0.9262077558301973[h]	0.09083985100890396[h]	0.00591127831826012[h]	0.31259358705605705[h]	0.4492801339596065[h]	0.15828680505261353[h]	0.40765906992559525	0.14087301587301587	0.6209905264302248	0.9694354237847222
0.7155088882388606[h]	0.052798797674139884[h]	0.004922539140211641[h]	0.13622792105964468[h]	0.4086638285239869[h]	0.1200874107671419[h]	0.36858153600529103	0.1374484304811508	0.5759681379017857	0.9391304801934524
0.94936992720943[h]	0.09729962045687143[h]	0.009885095186507938[h]	0.3278906223288256[h]	0.45805069739908844[h]	0.16878279371039498[h]	0.4238098752480159	0.15476190476190477	0.6500270215757276	1.004661320486111
0.7006695717964759[h]	0.06730644067393063[h]	0.005429891866760829[h]	0.11633303620729078[h]	0.40051838582934884[h]	0.1186105782661657[h]	0.4050405551951058	0.14087301587301587	0.5818238921792328	0.9423853559358464
0.7098337209053988[h]	0.060575345406184485[h]	0.008777639720293207[h]	0.1244199466260482[h]	0.41220297454357113[h]	0.13166624128248205[h]	0.4064323634424603	0.1584470647222222	0.6018642077579365	0.9461703438227512
0.7158986849333608[h]	0.05925265727693608[h]	0.005342532594907409[h]	0.13318708816007296[h]	0.43922811963073133[h]	0.14912554287588164[h]	0.3653848653356481	0.12896825396825398	0.5545923534722222	0.9844565565327379
0.7316968112807909[h]	0.07813146793697588[h]	0.009145528328779599[h]	0.1416107577810535[h]	0.39682700598906556[h]	0.11876886093660255[h]	0.39757757573247354	0.1349206349206349	0.5559691476653439	0.9536622953042329
0.842063024742287[h]	0.09693900663907702[h]	0.004502584590643275[h]	0.22731533332141962[h]	0.3910466359023573[h]	0.10967792114365875[h]	0.42557598106316136	0.1498015873015873	0.6348028880638228	0.9505582399338623
0.9015069235862255[h]	0.0957940055938929[h]	0.0063437849953314656[h]	0.28223927590260967[h]	0.42877010526250287[h]	0.14125464564098206[h]	0.3933161283316799	0.13472364986276453	0.5739100694196428	0.9784952454365079
0.7244250684333042[h]	0.06728920345044273[h]	0.006146799644249512[h]	0.1413109223978863[h]	0.40482563512514047[h]	0.1221737732132435[h]	0.3578664463095238	0.13056203278604497	0.5470576556464948	0.9378007862896826
0.6345572311357409[h]	0.06552404183839626[h]	0.009196952652905198[h]	0.061787427159961675[h]	0.3791560796812386[h]	0.10294345018841072[h]	0.37955107360945767	0.12480717532572749	0.5415962046742725	0.9353894190707672
0.6839865767019075[h]	0.0522432087686567[h]	0.004670222845471522[h]	0.12087230718698176[h]	0.4120447484361725[h]	0.13026645080035767[h]	0.38164515137896826	0.14484126984126985	0.5792014346180555	0.9505788881415345
0.8362642985264551[h]	0.08088995563293645[h]	0.007702876816239316[h]	0.2262832289060846[h]	0.41986467307555575[h]	0.13129317745999983[h]	0.4048896968832672	0.14484126984126985	0.5938519164434524	0.9647910258746691
0.867711860050447[h]	0.10254125748659003[h]	0.012193400482905981[h]	0.2448590629189017[h]	0.41331626874085525[h]	0.12872031874599915[h]	0.3989222487235449	0.14583333333333334	0.5869846723842592	0.9688313848958332
0.7438957387167068[h]	0.06939792145614744[h]	0.00882512547979798[h]	0.16072520016142045[h]	0.3754681717944784[h]	0.10142230519370601[h]	0.3958092366253307	0.14682539682539683	0.5515251006977513	0.9288567835482804
0.9281330320688589[h]	0.11066036514658782[h]	0.006513928392050588[h]	0.3081205199322494[h]	0.40737014907519664[h]	0.12409371564814818[h]	0.4115537778604497	0.13978143060515874	0.5961199282423941	0.9733163439781745
0.7887665037678713[h]	0.0825651614384249[h]	0.005601093968253967[h]	0.1880816155455229[h]	0.4158753398086041[h]	0.13898478389058266[h]	0.4047428856795635	0.15575396825396826	0.5659142375446428	0.939630476913029
0.6688480058040542[h]	0.047219863727477496[h]	0.007211804201725996[h]	0.11332245638138144[h]	0.38499221797722283[h]	0.10935972544611113[h]	0.3643512235300926	0.11706349206349206	0.5095550584606481	0.9290252137516533
0.7147589669391171[h]	0.049280157321156766[h]	0.005630414139957264[h]	0.1435003198850837[h]	0.41695150391321595[h]	0.12480732838820996[h]	0.34432399249503964	0.12103174603174603	0.546556130801918	0.9605513329464286
0.6317336166837502[h]	0.04810219648469992[h]	0.006826154697469746[h]	0.0861123418360071[h]	0.3689824085429345[h]	0.09514973398523775[h]	0.35231719112268517	0.11607142857142858	0.4966282622238756	0.90483574432209
0.733316891648148[h]	0.056404510895299166[h]	0.009812442716322515[h]	0.1697420064700854[h]	0.38713905384632585[h]	0.10763104165098565[h]	0.360974811807209	0.125	0.5383563908730158	0.9256097345833334
0.7163318244724831[h]	0.05822912168296815[h]	0.0017878460519125685[h]	0.14835894424752227[h]	0.3992990470054198[h]	0.11917576286303071[h]	0.4050819864384921	0.1438066437003968	0.5773165912797619	0.9646149832142857
0.8501005624585094[h]	0.08389051735583684[h]	0.011340819166666667[h]	0.2358633462433192[h]	0.4363009680661321[h]	0.14919690458138501[h]	0.3675003065046296	0.15079365079365079	0.5571346697685184	0.9736400551537697
0.8048280615760881[h]	0.07898631906400964[h]	0.010700091594017093[h]	0.20250974275899083[h]	0.4346937769450011[h]	0.14983299014918716[h]	0.38728859633267193	0.13945493278604498	0.5823723890492725	0.9717766962549603
0.8142535437801129[h]	0.07531044288470991[h]	0.0035046017406204903[h]	0.21156780478121912[h]	0.42013530841963304[h]	0.13850402087864078[h]	0.42799165925925925	0.17063492063492064	0.632343242703373	0.9817858571808862
0.9003016602586204[h]	0.05902669499110566[h]	0.005376103520000001[h]	0.32475984636767935[h]	0.4076227958091052[h]	0.12176500968165435[h]	0.3860152914484127	0.14384920634920634	0.5813364927215607	0.9556238855737433
0.7283879082652777[h]	0.05750200818819445[h]	0.004702541533018868[h]	0.15946776267152776[h]	0.4207397196849256[h]	0.13190864593075033[h]	0.3819964724619709	0.12267674868716931	0.5905921328191137	0.9744513583862434
0.684633664709957[h]	0.05296526483189033[h]	0.0069990005628654955[h]	0.12087110655916308[h]	0.3852260263015715[h]	0.10872928321163501[h]	0.36505741759424604	0.13194444444444445	0.5337084990658069	0.9310955605902778
0.788859385757028[h]	0.055566913069611805[h]	0.00554572797979798[h]	0.21751217393574304[h]	0.45550820479859694[h]	0.16593799352285582[h]	0.37994414539186505	0.125	0.5931087809771826	0.9769229999239417
0.6674373188639351[h]	0.0546342544805621[h]	0.0034786333106060605[h]	0.10756809317441555[h]	0.38701032463849294[h]	0.10351148457286721[h]	0.38853869892195764	0.1259920634920635	0.5820650594642857	0.9523096751273147
0.8309849325792618[h]	0.05093077244109951[h]	0.0034862412163978495[h]	0.25216495517670146[h]	0.41896272346911106[h]	0.13188972724258882[h]	0.348293292417328	0.1388888888888889	0.5307058213078704	0.9625518991550926
0.7557655972875[h]	0.06499660047222222[h]	0.005259922162037037[h]	0.16914870894722217[h]	0.4264890269572992[h]	0.13772105763805048[h]	0.37569316464781743	0.1378968253968254	0.5829812156349207	0.969793716340939
0.6968118003464824[h]	0.05735905743572697[h]	0.001997190233426704[h]	0.11962587527408396[h]	0.39588856618796625[h]	0.11330175051218708[h]	0.3643270156861772	0.1349206349206349	0.5556585928306877	0.9448440818039021
0.824578133479497[h]	0.09337300901719577[h]	0.008485975688509024[h]	0.21626739346494706[h]	0.4364565309550681[h]	0.15199315990980522[h]	0.40464227081018517	0.13690476190476192	0.5971865341881614	0.9812154324173279
0.7617778079534415[h]	0.045715206764495864[h]	0.00647766617016623[h]	0.18179498448229084[h]	0.47894579888609407[h]	0.18230711429074464[h]	0.37121005874007934	0.14285714285714285	0.589457143000992	0.9816935628968253
0.7020068487577346[h]	0.05726325400726391[h]	0.010716726636253041[h]	0.12186539562146897[h]	0.4147370705881381[h]	0.13575973809531702[h]	0.3935152191782407	0.15476190476190477	0.5579171916699736	0.9578477452281745
0.7525231668824164[h]	0.05007806635315537[h]	0.0042573779785247436[h]	0.18310063484695255[h]	0.41522578123538[h]	0.12998974153227627[h]	0.4052731665178571	0.14186507936507936	0.5877571614517195	0.9671792095816799
0.7183389703019007[h]	0.060815185324561406[h]	0.00406519962962963[h]	0.12791496866154972[h]	0.4109742644787517[h]	0.12858511271082343[h]	0.3672680499619709	0.1378968253968254	0.5300254259391535	0.9578430873131614
0.7010769414722914[h]	0.05739514122690928[h]	0.005336214800884955[h]	0.12598364764819406[h]	0.4348008292679286[h]	0.15119212219732187[h]	0.38418861998181214	0.1259920634920635	0.5801421294510581	0.9586231151521164
0.7063486497560979[h]	0.06391039170596205[h]	0.00583437112745098[h]	0.12571632122289966[h]	0.4080821177788867[h]	0.12702625582002663[h]	0.3873620670585317	0.13988095238095238	0.5736279079117064	0.9630342993931877
0.9147321860488173[h]	0.09927707461670486[h]	0.006080889202441077[h]	0.2955552533905415[h]	0.4269738429097365[h]	0.1436817554945664[h]	0.41473097709821427	0.14781746031746032	0.6214094888905424	0.9620573535780423
0.8192169243522969[h]	0.06542615534521902[h]	0.007555500286596121[h]	0.2340685523864851[h]	0.42543869679848334[h]	0.1378372395553293[h]	0.36894915466435185	0.1388888888888889	0.5660772811243385	0.9700087706679894
0.6715617778145316[h]	0.05679853587079443[h]	0.00611158256893755[h]	0.09118381913910098[h]	0.3733694764995435[h]	0.09505883322610081[h]	0.38398405435681215	0.15476190476190477	0.5540864959540344	0.9336025133349867
0.7790130447948308[h]	0.07609218971955768[h]	0.005720568765873015[h]	0.1771775245217158[h]	0.4386586470292003[h]	0.15412445729713473[h]	0.3898823097437169	0.16071428571428573	0.5945918183267196	0.9798044249074075
0.7225059213030058[h]	0.07788901143786899[h]	0.004780860021872266[h]	0.12358943504562533[h]	0.39540212645150263[h]	0.11075764658811467[h]	0.3977897200049603	0.1388888888888889	0.5798377300760582	0.9675641573396163
0.7229637204311486[h]	0.06771233296011055[h]	0.006261382167107583[h]	0.14464147883688785[h]	0.40583422787329787[h]	0.1267903355692797[h]	0.3864177748164682	0.14087301587301587	0.5685712627347883	0.9688660568849207
0.6779920743485613[h]	0.054431433993936816[h]	0.0027567676304347827[h]	0.10324110857304003[h]	0.4306826864302245[h]	0.1453043697376544[h]	0.3825903305042989	0.13352047069609788	0.5725746500975528	0.9764027803207671
0.731175188637464[h]	0.041839509245726506[h]	0.003932466931931932[h]	0.17192150777279214[h]	0.39735634486083526[h]	0.1166710307808702[h]	0.3602989653339947	0.12202380952380952	0.5484265644808201	0.9638885189434523
0.754712403954046[h]	0.07281676334567905[h]	0.0070248784745370356[h]	0.17036479955555553[h]	0.39300033767465087[h]	0.11702032943224651[h]	0.3966754814847884	0.1378968253968254	0.5585268188773148	0.9571124015261243
0.7400184047770049[h]	0.06430368899265271[h]	0.005238129147173489[h]	0.17241203603183808[h]	0.4005514631665562[h]	0.12030024833388558[h]	0.3856724915310847	0.12698412698412698	0.5637463557093254	0.963600249209656
0.8208225348219728[h]	0.07984871415211969[h]	0.004226290559930008[h]	0.21646863700124686[h]	0.40969079736338776[h]	0.12481784094888425[h]	0.37683416772817463	0.14285714285714285	0.557383592662037	0.9546972562516532
0.6972882635169261[h]	0.05535779278596775[h]	0.008535125940860215[h]	0.12521025360565116[h]	0.3996771462966688[h]	0.11809339142857143[h]	0.37944214240575397	0.1378968253968254	0.5600657027331349	0.9508690902199074
0.7621856034198428[h]	0.07197588801094892[h]	0.008335616196928635[h]	0.1709285199351176[h]	0.4060449139728944[h]	0.12703036792058692[h]	0.3960290238095238	0.13392857142857142	0.5640974382490079	0.9450203778637566
0.7373784392833465[h]	0.08387142774065233[h]	0.004176710322025566[h]	0.14036935734685752[h]	0.4029818475361336[h]	0.11999381694613824[h]	0.3942747982093254	0.12896825396825398	0.5819669682622354	0.9583171681150794
0.8399563974312502[h]	0.07005779217638883[h]	0.003929433952641166[h]	0.24588909132291653[h]	0.42272901892031406[h]	0.13561720803310875[h]	0.37990372773148146	0.14087301587301587	0.5571290306349206	0.9663756886193783
0.7053248588184984[h]	0.04608025857402361[h]	0.003821372406565656[h]	0.14083847388964574[h]	0.39945470228602065[h]	0.11450264575711377[h]	0.35575080852017194	0.125	0.5216453571064814	0.9474961469791667
0.7447271297738388[h]	0.06280439766639503[h]	0.006680008099520385[h]	0.1524631857728878[h]	0.41764792238307[h]	0.13127329784969266[h]	0.39316156252480156	0.15873015873015872	0.5964056954563492	0.9743622352513228
0.7081902571312622[h]	0.04946571539392668[h]	0.005620257714975847[h]	0.14334161963546038[h]	0.39077435134637173[h]	0.10931231527380939[h]	0.38883330721395504	0.13690476190476192	0.5760840131415343	0.9372261270965608
0.699403117915325[h]	0.05018604966586154[h]	0.0038827992271505377[h]	0.13088811686191618[h]	0.39895600072380316[h]	0.11481582176942182[h]	0.3794759620552248	0.14186507936507936	0.587365017022156	0.9706658631795634
0.6386964191401091[h]	0.045508624531294874[h]	0.00832844990460157[h]	0.0863957974188918[h]	0.4214122551615762[h]	0.13479482114597166[h]	0.35250277431051585	0.11011904761904762	0.5446938503075397	0.9633863452893517
0.7213444397438674[h]	0.05365899783910532[h]	0.008158712291144525[h]	0.15204169371861462[h]	0.4139645448636161[h]	0.1338317182442662[h]	0.3516909463624338	0.14682539682539683	0.5301726205489418	0.9362789579034391
0.7775719937254504[h]	0.07181887959106804[h]	0.00601522981400966[h]	0.1860555720332257[h]	0.4298626487170622[h]	0.14663437278546332[h]	0.38442299444444444	0.12400793650793651	0.5686328531498016	0.9635497938343254
0.7968638750006557[h]	0.07029281748883637[h]	0.010254032961432505[h]	0.21604844373719467[h]	0.40504975794621156[h]	0.1232326387673957[h]	0.4040159137417328	0.14384920634920634	0.6122392018303571	0.9664229225066137
0.7516821409230469[h]	0.07495163582868156[h]	0.004343440008680555[h]	0.16143246979797984[h]	0.4002682689917904[h]	0.11640472264057579[h]	0.39275834903935186	0.14384920634920634	0.5701767627232143	0.9578675768105159
0.732241555596683[h]	0.0529545755400486[h]	0.00432068414021164[h]	0.15350525300701184[h]	0.41720423198696704[h]	0.1292101844444445[h]	0.3899404373412698	0.13988095238095238	0.6059058871164021	0.9700860601703042
0.8836535684021036[h]	0.10178399309061484[h]	0.004229744957091237[h]	0.2631936355865698[h]	0.4172366135682068[h]	0.1328139843465346[h]	0.39003140798115077	0.13690476190476192	0.5870874610813492	0.9825154161078042
0.7111730081511499[h]	0.05515749556663896[h]	0.004930226307692307[h]	0.13053969836796897[h]	0.4111410772404001[h]	0.12716743434503525[h]	0.37117991406580686	0.14583333333333334	0.5576672373759921	0.9553888512268518
0.7356004187121216[h]	0.06538536272926633[h]	0.010223530273471145[h]	0.14791666080741625[h]	0.42461766085034[h]	0.14041101182993196[h]	0.3975947099090608	0.14781746031746032	0.5885970089417989	0.9735223955092592
0.7051916170740742[h]	0.06538058492592597[h]	0.008906370695652173[h]	0.1235667920740741[h]	0.3913691720690811[h]	0.11004308524200755[h]	0.3884565579348545	0.13293650793650794	0.5581433021064816	0.9533021547156084
0.6684745553904088[h]	0.05355396599571585[h]	0.008346645135708226[h]	0.10155857297678275[h]	0.4086379361890241[h]	0.1285881802715674[h]	0.35772825033068784	0.14682539682539683	0.5350331109226191	0.9459350873478835
0.8073937285885325[h]	0.06898947968253968[h]	0.008386009202172095[h]	0.20905693091064578[h]	0.4156816779698216[h]	0.1274197978212162[h]	0.38307151168650794	0.14781746031746032	0.5660406750909391	0.9534385430373676
0.7362781128410688[h]	0.056360124656821345[h]	0.0019397266291291291[h]	0.17401055742897334[h]	0.4097888102054107[h]	0.1301540182075262[h]	0.3796831425892857	0.14087301587301587	0.5729546337566137	0.952717154631283
