[TimeInSystem1].SampleAverage	[WaitTriage].SampleAverage	[WaitTest].SampleAverage	[WaitTreat].SampleAverage	[TimeInSystem2].SampleAverage	[WaitTreat2].SampleAverage	[TriageNurseUtilization].SampleAverage	[TestNurseUtilization].SampleAverage	[Doctor1Utilization].SampleAverage	[Doctor2Utilization].SampleAverage
0.7116351766098157[h]	0.048503992023603906[h]	0.0014175468005181346[h]	0.19018393781016116[h]	0.3859443085575636[h]	0.1043154706832887[h]	0.31994755100659	0.12326478056120198	0.5040359336612678	0.7999606638155657
0.6898533236164146[h]	0.052278470277777794[h]	0.001482945460090162[h]	0.17086435034407316[h]	0.3999722329082997[h]	0.12311049812360554[h]	0.35285129010481847	0.13368152258045848	0.5323448464572226	0.8052051032385941
0.7761075359407951[h]	0.07211085996485535[h]	5.819426703163016E-4[h]	0.22791980718775348[h]	0.4108008709603965[h]	0.12974580090814078[h]	0.34006182673341095	0.12066059505638785	0.5215240643002337	0.8303882083666693
0.6417795169153911[h]	0.05491902724135484[h]	0.0015901275134637188[h]	0.11227701103528913[h]	0.39241154488472796[h]	0.10510925676169584[h]	0.33857083447796926	0.11805640955157372	0.5061632401767953	0.8188315796367162
0.8836784473428027[h]	0.08147630127967173[h]	0.0015138739734848485[h]	0.3356814892133837[h]	0.3798725921235452[h]	0.10267541363563769[h]	0.3651830749513523	0.11632028588169764	0.5839736888678303	0.8058204437416359
0.6665452830743246[h]	0.04711867704879879[h]	0.001892835036786787[h]	0.14405947810510503[h]	0.39126332747854575[h]	0.10612319043360442[h]	0.30749975325052986	0.11371610037688351	0.4715191777067253	0.7967279095117875
0.7872064847971446[h]	0.08171476288309303[h]	0.0030397873572236365[h]	0.22380684713245674[h]	0.41268296243297015[h]	0.12698603427005226[h]	0.33376532716237817	0.11458416221182155	0.5144087847278987	0.8104573474157076
0.8167071954706051[h]	0.06621982720469252[h]	0.0011100796770496225[h]	0.2838382704490291[h]	0.4084163725467661[h]	0.12317062431879648[h]	0.331797993767316	0.11371610037688351	0.5322239424489471	0.814494596142912
0.6784180019344213[h]	0.06281203803264607[h]	8.776150902061856E-4[h]	0.13874206357746288[h]	0.4067463023652693[h]	0.12214457122033709[h]	0.3192191607867534	0.11111191487206938	0.4950266370286243	0.8209200950223888
0.7103171086328846[h]	0.05337573649049878[h]	0.002295676226576933[h]	0.17768942780351002[h]	0.40642678911657537[h]	0.11917496975637526[h]	0.35345814004730935	0.12847315157083022	0.5493783905771887	0.8173425417154349
0.7391650454127393[h]	0.07842467074835763[h]	0.002180287924878606[h]	0.18251135426806625[h]	0.41447456634675095[h]	0.12559780789143946[h]	0.3235468726654562	0.12760508973589219	0.4996122763272304	0.8300614671098605
0.687976358006051[h]	0.05899154514301426[h]	0.0016838644465071505[h]	0.1594234816707921[h]	0.39888285513554206[h]	0.11742974211735839[h]	0.3316505853066066	0.11632028588169764	0.49142670562721086	0.8146117665304292
0.8020830442528528[h]	0.0794463532775297[h]	0.002420689462425595[h]	0.23814787927455347[h]	0.45062568710175976[h]	0.16646235571287124[h]	0.3552043404278098	0.1362857080852726	0.5635346886898777	0.8429347994589081
0.6880958808945146[h]	0.07442752446624475[h]	9.536134345991561E-4[h]	0.14209677639662452[h]	0.39433942804200495[h]	0.11152059532238032[h]	0.32435146226318184	0.11979253322144981	0.4919826796446733	0.8003711844862882
0.6920387115886941[h]	0.0752522367836257[h]	0.0013585156892230576[h]	0.15013936120579224[h]	0.39925686386980935[h]	0.11957168064590348[h]	0.3299540158811913	0.11197997670700743	0.5138222621459935	0.8174990729678311
0.879178020417603[h]	0.10426461809737822[h]	0.0027103677134831467[h]	0.298839688608614[h]	0.41497954260522735[h]	0.1304513347250509[h]	0.3743837814799007	0.11892447138651177	0.5484289667691462	0.8305967892157784
0.7050575688954339[h]	0.05388161282867946[h]	0.0015309896909540433[h]	0.18168736551846998[h]	0.40698031969574033[h]	0.11961440830910518[h]	0.30303628205354494	0.09982711101787484	0.4964602865399778	0.8012196641483228
0.7037715136254141[h]	0.05436104021379104[h]	7.351868119542305E-4[h]	0.17954603797801882[h]	0.40428699199714524[h]	0.11864005717446209[h]	0.3176100901858376	0.10590354386244114	0.5066029903587266	0.8242831385527961
0.7877983826950057[h]	0.06301059690796855[h]	0.003326558116582492[h]	0.25034740737093153[h]	0.4039241260362811[h]	0.12058329237755099[h]	0.32124960601856206	0.11979253322144981	0.5059226136227837	0.8195423268469825
0.7234859773157452[h]	0.07853978872417644[h]	0.003028325494835287[h]	0.17942954339056383[h]	0.3719025579565902[h]	0.09916462814383724[h]	0.3306631894154327	0.11632028588169764	0.48360372554778314	0.8039171150008319
0.7426781767276253[h]	0.06722543205597116[h]	0.0017624288383208647[h]	0.2043304804038515[h]	0.4139151354188708[h]	0.13031183996582893[h]	0.3277618024132119	0.11892447138651177	0.5173262007262783	0.8317253355058992
0.6739605409014156[h]	0.0576921005514706[h]	0.0029699827423747276[h]	0.1450496294035948[h]	0.39661346044609463[h]	0.11569956612926281[h]	0.34069867973003276	0.12239671872626394	0.5098553613365259	0.8220779540679548
0.724408942316137[h]	0.07858438503042327[h]	0.0013686187023809523[h]	0.17192107380423263[h]	0.39825922967028[h]	0.11389836827969738[h]	0.3585118086806183	0.11371610037688351	0.5504967717084179	0.820430867708823
0.6714512148515794[h]	0.06130411467728756[h]	0.0015122442068355119[h]	0.13551117138480395[h]	0.40208152657407426[h]	0.1217713118721236[h]	0.3542176304139931	0.13368152258045848	0.5342976431137377	0.8157206935669384
0.7023491261917991[h]	0.0663004479490741[h]	0.0015690842645502646[h]	0.15535745916071433[h]	0.38596636505899196[h]	0.10288503062542952[h]	0.34648809193353536	0.12760508973589219	0.5279974005367515	0.8214839594021947
0.7287802165700483[h]	0.05770411387610115[h]	0.001870366020886615[h]	0.19413367055981817[h]	0.41064692679166637[h]	0.12175974940222223[h]	0.3428928817019799	0.1258689660660161	0.5269444535869038	0.8312173362321776
0.7128946224966368[h]	0.06237778467917676[h]	0.0016079541236212[h]	0.16267317696193168[h]	0.43274436034890273[h]	0.14558133934587814[h]	0.3445569174458727	0.12934121340576826	0.5328204252258769	0.8324821856046413
0.8586223734139585[h]	0.09178470294091712[h]	0.001736078137440161[h]	0.28909927122511964[h]	0.4097795588319675[h]	0.12424699681750911[h]	0.35536734076056686	0.12326478056120198	0.5411559719789639	0.8311917834648688
0.6760300434630573[h]	0.05303920940566837[h]	0.00157491804427524[h]	0.14172376028341796[h]	0.41538923314267884[h]	0.12668394395960622[h]	0.3213782147816463	0.11979253322144981	0.5109749331679193	0.8096321894472617
0.9236229047715637[h]	0.09789050739644256[h]	0.003044644233674464[h]	0.345547757835648[h]	0.4637655429169397[h]	0.17819285266481114[h]	0.37007986201144394	0.13541764625033456	0.5746621252627695	0.8579657477629322
0.7299942152172446[h]	0.06767838041027714[h]	0.0015547606033091204[h]	0.18878182972558522[h]	0.37909948195475385[h]	0.09752147842497136[h]	0.35441304954752273	0.12326478056120198	0.5372873406173366	0.7909593162826699
0.6901244386498558[h]	0.061067905981087474[h]	0.0030052064821381656[h]	0.1467846916653534[h]	0.39298204188933894[h]	0.11206579822031036[h]	0.3549861259687932	0.1380218317551487	0.5452012834207423	0.8132955378511129
0.6964712288489061[h]	0.059552180284792415[h]	0.0016252624024971941[h]	0.1504035366666667[h]	0.4289593140170091[h]	0.14319903979843165[h]	0.31902583536917944	0.11284803854194547	0.5021621975072158	0.8462129765305015
0.7057549034381556[h]	0.07865885263299267[h]	0.0026472196291928724[h]	0.16024984036163523[h]	0.40393887373842563[h]	0.12642104640211638[h]	0.3478828952799138	0.11805640955157372	0.5063025766693914	0.8070260528519448
0.7888721146995973[h]	0.0973606489529915[h]	0.0013636485055304175[h]	0.21365338409188023[h]	0.4026745615170937[h]	0.12307050977620335[h]	0.3694234467928732	0.1302092752407063	0.5532774062428113	0.8295718999081301
0.9221138068240513[h]	0.09662642507465695[h]	0.0018312331799838577[h]	0.34576203675813855[h]	0.4121943753834354[h]	0.12789535086628034[h]	0.34334125135309135	0.11718834771663568	0.5208132062674065	0.8279839336077374
0.7449730736347365[h]	0.06789920064003437[h]	0.0018103139848224513[h]	0.20569780853379166[h]	0.38358825682017483[h]	0.10266701497019792[h]	0.3113449075658823	0.11371610037688351	0.49090594644203156	0.7987934230209999
0.6423193719884491[h]	0.0661818891302255[h]	0.0024806684687843786[h]	0.1097526766419142[h]	0.374878061371207[h]	0.09785082204939544[h]	0.33019401280391203	0.10850772936725527	0.5001019710125219	0.7899725525546336
0.7041262344326977[h]	0.05254724414731895[h]	0.0013845518705085681[h]	0.17926365136470432[h]	0.40434864318742963[h]	0.12426664597530858[h]	0.33346019512293923	0.12673702790095415	0.528130454829679	0.8078702203372421
0.7916159752197149[h]	0.08116361201768273[h]	0.002379220341778833[h]	0.2250258351009502[h]	0.4178675570398256[h]	0.1294356486178046[h]	0.3532266883571206	0.12673702790095415	0.5303817812976078	0.8303921357287016
0.9071487140456987[h]	0.1033356433845366[h]	0.0036639218036354317[h]	0.32971653228750686[h]	0.3931776621368843[h]	0.10946620824914094[h]	0.3485214719999421	0.12673702790095415	0.5296451534675453	0.8205632704779403
0.731745399658328[h]	0.06975170138619856[h]	0.0028212938041431265[h]	0.19298292001479675[h]	0.37782089979152483[h]	0.10313140204953407[h]	0.34633558736825354	0.12847315157083022	0.5045314883455464	0.7937471693487367
0.8857092659703706[h]	0.11151615361234567[h]	0.0018033132666666668[h]	0.3051103950993826[h]	0.43181860485602985[h]	0.1481976741824751[h]	0.3580850938244634	0.12152865689132589	0.5443073179493486	0.8311013998842585
0.8070731296413345[h]	0.08312059661713068[h]	0.0018626144764233754[h]	0.2507636083615501[h]	0.3972593601704155[h]	0.11951225227221089[h]	0.35246346767410064	0.1362857080852726	0.5147815061437077	0.8012491830525394
0.6475354650908403[h]	0.04740905291666668[h]	0.0020098626111111108[h]	0.1326494767605105[h]	0.3705679601068804[h]	0.0952844244472278[h]	0.3171825633938324	0.10156323468775093	0.4735622464123727	0.7829287095913599
0.6898017158142556[h]	0.049632103748473745[h]	0.0016145495405982904[h]	0.1604275360164835[h]	0.4052180992666438[h]	0.11602074344467174[h]	0.30032435295538884	0.10590354386244114	0.49681389430479095	0.8115958531007892
0.6105314030711112[h]	0.048222812849629614[h]	0.0018562887762962961[h]	0.1071804879177778[h]	0.34894663467800413[h]	0.07560840051360543[h]	0.3077970617495786	0.10156323468775093	0.45822129881292545	0.76208407239057
0.7057479857976292[h]	0.056927109815052876[h]	0.002852543342616395[h]	0.183751894860754[h]	0.38330760817307685[h]	0.10348657860042744[h]	0.314806481713554	0.1093757912021933	0.4862255163752631	0.798052241591736
0.6900689641934015[h]	0.0585649328462441[h]	5.113601890975483E-4[h]	0.16748789821009405[h]	0.39136169831685946[h]	0.11161912694671658[h]	0.3536621799116023	0.12500090423107807	0.5168789742359247	0.8205737990928754
0.8291463991293955[h]	0.084420314697609[h]	0.003933398040084388[h]	0.2604482917383965[h]	0.4398217938307625[h]	0.14790885661692374[h]	0.3206655875780351	0.13107733707564437	0.49722181747119115	0.8455944295907812
0.7757297068055563[h]	0.07944525626207728[h]	0.0033659707903918403[h]	0.21673081907944175[h]	0.4152226144880394[h]	0.1316750287089202[h]	0.3370390665239187	0.12152865689132589	0.51895471623782	0.8343475515635964
0.8692990722961323[h]	0.0759061053596945[h]	0.0011966932772850456[h]	0.3111522447363881[h]	0.42441709148527207[h]	0.14388555381903842[h]	0.37304828912101506	0.1484385737744052	0.5634935775432403	0.8427702726567755
0.9558830813505745[h]	0.05948714928776684[h]	0.0016579410125889436[h]	0.4192838498378488[h]	0.3822384507386623[h]	0.10155247925793652[h]	0.3356975491445974	0.1258689660660161	0.5259784551494151	0.8115959757637136
0.6972028017245957[h]	0.058023753954494696[h]	0.0012559253552484645[h]	0.17289564193816315[h]	0.4086480645374078[h]	0.11948356243932298[h]	0.33074402977452094	0.10590354386244114	0.5319824086675974	0.8296324178357771
0.6831405323651002[h]	0.05354015201407022[h]	0.0020854292362924277[h]	0.1649247823774296[h]	0.392087080094236[h]	0.11203882198444018[h]	0.3170944847344092	0.1154522240467596	0.47327416216263135	0.8085002982978754
0.7269501375342194[h]	0.05598696197396675[h]	0.0014755154857756306[h]	0.19758975533346748[h]	0.4163238944842086[h]	0.1300407456845035[h]	0.331937314202215	0.1093757912021933	0.5376752154920101	0.8225176866369114
0.6525024636176779[h]	0.054970791471631184[h]	9.059225052534804E-4[h]	0.1358167869759653[h]	0.3917910607552614[h]	0.10607771706098673[h]	0.3387452357294251	0.1093757912021933	0.5268629563292558	0.8178546156410276
0.8580986574387585[h]	0.051177350952901754[h]	0.0010967681393992416[h]	0.3234167519240302[h]	0.41030088005725623[h]	0.1239283272562358[h]	0.3024462767554742	0.11979253322144981	0.48624439343166537	0.814486676963809
0.7948776219667223[h]	0.06546373202450571[h]	0.0015840200320245057[h]	0.24907897567181833[h]	0.40910569614870906[h]	0.12181333482716045[h]	0.32727585870991543	0.11979253322144981	0.5278904347788974	0.8285168704880678
0.6597312859094272[h]	0.057613194551566216[h]	6.32089462174941E-4[h]	0.12850700524822684[h]	0.40445230202050336[h]	0.12240357945546738[h]	0.318268135016891	0.11718834771663568	0.4899463180057726	0.8131720787606971
0.8700441390002654[h]	0.09423905077830816[h]	0.002369592256695837[h]	0.30221302056815175[h]	0.4206122610155732[h]	0.13768088684890656[h]	0.3536815668921216	0.11979253322144981	0.5433689226282019	0.8348492804403967
0.7404237650385609[h]	0.04596362232719224[h]	0.002115530543416167[h]	0.20680325899385882[h]	0.4230658420598126[h]	0.13175842321348566[h]	0.3238889399069727	0.12500090423107807	0.5260734910900686	0.825741461319888
0.7189101933738844[h]	0.05785212628953769[h]	0.0035796766538253584[h]	0.1812251800060827[h]	0.40553586096640015[h]	0.12748927459137277[h]	0.34273907862759423	0.13541764625033456	0.5064703029260917	0.8118669794688907
0.711974877419768[h]	0.050452183665722794[h]	0.0014550091403721685[h]	0.1875510885686354[h]	0.4075587154817445[h]	0.12340754772256025[h]	0.35260650775396235	0.12326478056120198	0.5277755939134398	0.8266154061516648
0.6907077071542402[h]	0.060927276502193005[h]	0.0013151099385964912[h]	0.14476879741593562[h]	0.40339368439601414[h]	0.1203207956050991[h]	0.31939046975744906	0.12066059505638785	0.4957755567893286	0.7986639830091363
0.7053697549889439[h]	0.057871585893449415[h]	0.0015013627563571033[h]	0.170588803548231[h]	0.4089733674933597[h]	0.12469420927788848[h]	0.33521116214092983	0.11024385303713134	0.5271860466568768	0.8239892615369034
0.6962932728265578[h]	0.06425388764092141[h]	0.001696778178184282[h]	0.1584374819918698[h]	0.4078582784138894[h]	0.1286140962800001[h]	0.33883340990747907	0.12239671872626394	0.5087451620439962	0.8324746240771417
0.841605558610477[h]	0.09960406759703201[h]	0.0018332309417808217[h]	0.2641318898452562[h]	0.4213909736474402[h]	0.1365364860395709[h]	0.3626931667474446	0.12934121340576826	0.5630767807695368	0.8264281947192905
0.7197203682001062[h]	0.06560765404010126[h]	0.002288952124966693[h]	0.17886705209432446[h]	0.418157434170075[h]	0.1283731175073847[h]	0.322719492143317	0.12152865689132589	0.5111418677175037	0.8368807770614659
0.6431988067345209[h]	0.05710513107577041[h]	0.0021341967960135707[h]	0.1088698226350014[h]	0.3806410088077275[h]	0.10168043232167355[h]	0.3354635625301109	0.13541764625033456	0.502572765626198	0.7969705415143338
0.767520792645918[h]	0.07665998120883533[h]	0.0019345158353413652[h]	0.21255651671686746[h]	0.421813466154394[h]	0.1392076965154503[h]	0.33947501353742426	0.14062601725996282	0.5441012553476225	0.8202499100485392
0.772478242751547[h]	0.0785295820870325[h]	0.001472833738229755[h]	0.21415440893462478[h]	0.38112250631140987[h]	0.10020215982495408[h]	0.3480685228611318	0.12152865689132589	0.519026967373896	0.8238182291943663
0.7142435287721033[h]	0.0678390641633676[h]	0.00188121070929005[h]	0.17805125842306696[h]	0.405720025293698[h]	0.12720725141469028[h]	0.3373738378518363	0.12326478056120198	0.5200981186220965	0.8253370726683498
